ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio
32200,"Action, Indie, Racing, Sports","Single-player, Multi-player, Steam Achievements, Family Sharing",,1.0,0,999
37500,"Indie, Casual","Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Family Sharing",,1.0,0,199
3170,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,50,999
35010,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1999
35070,Casual,"Single-player, Family Sharing",,0.0,0,399
205650,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,15,1999
45100,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,4,499
6600,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,0,399
27800,Indie,"Single-player, Family Sharing",,0.0,0,999
44200,,,,,0,999
46000,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,499
45000,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,1,999
27920,"Action, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1.0,0,199
19030,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,1499
50820,Indie,"Single-player, Family Sharing",,0.0,0,0
45400,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,99
42640,Racing,"Single-player, Multi-player, Partial Controller Support, Family Sharing",,1.0,4,0
33680,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,1,499
42650,,,,,3,1999
47000,"Adventure, Casual","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",,0.0,2,0
41800,"Indie, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,2,1499
63600,,,,,0,599
24420,Indie,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,3,999
46600,"Action, Casual, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,1.0,0,199
50000,"Indie, Racing","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,999
2450,Action,"Single-player, Multi-player, Steam Achievements, Family Sharing",,1.0,0,499
62000,"Action, Casual","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,499
27000,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,999
47900,,,,,0,0
92300,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,499
51060,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,999
57700,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,599
47800,Strategy,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing",,1.0,5,0
15500,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0,999
35460,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,0.0,1,999
249610,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,1.0,0,299
95300,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Remote Play Together, Family Sharing",,1.0,0,999
104100,"Action, Indie, Strategy","Single-player, Family Sharing",,0.0,0,399
97000,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing",,0.0,2,999
55040,"Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Remote Play Together, Family Sharing",,1.0,3,999
92200,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,0
80310,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",,0.0,0,999
200910,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499
202410,"Action, Indie","Single-player, Steam Achievements, Stats, Family Sharing",,0.0,0,499
107600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards",,0.0,0,0
200900,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '22 Nov, 2011'}",0.0,12,1499
102200,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,999
80330,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,4,499
80340,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,3,499
80360,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",,0.0,1,999
18120,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,999
111100,"Casual, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,0,499
108500,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,1,499
205690,"Adventure, Indie","Single-player, Family Sharing",,0.0,0,499
42170,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,2,1499
205870,"Indie, Casual","Single-player, Family Sharing",,0.0,0,699
15060,Action,"Single-player, Family Sharing",,0.0,0,0
207420,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,2,299
207320,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Mar, 2012'}",0.0,12,1499
70500,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,99
208400,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",,0.0,14,999
207430,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,599
207530,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499
209370,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,2,999
18040,"Action, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,2,1499
102850,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,0,999
212050,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",,0.0,1,1499
211800,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,399
200010,"Casual, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,6,899
211340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,1499
212410,Action,"Single-player, Multi-player, Co-op, Captions available, Partial Controller Support, Valve Anti-Cheat enabled, Family Sharing",,1.0,1,999
211120,Strategy,"Single-player, Multi-player, Steam Achievements, Family Sharing",,1.0,0,0
215450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,799
209270,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Family Sharing",,1.0,0,0
206370,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,2,999
208750,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,6,1499
215770,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499
214790,"Adventure, Indie, Strategy","Single-player, Family Sharing",,0.0,2,399
204220,"Adventure, Casual, Indie","Single-player, Family Sharing",,0.0,0,999
216290,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,499
211670,Action,"Single-player, Multi-player, Family Sharing",,1.0,2,0
204630,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,1499
216130,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,0,999
212110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,699
223630,"Action, Free to Play, Indie, RPG, Strategy","Multi-player, Steam Trading Cards",,1.0,0,0
223390,,,,,0,0
209950,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,8,999
227320,,,,,125,0
72900,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards",,0.0,0,0
229520,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,299
227280,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,0,0
209540,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing",,0.0,0,1999
227800,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Family Sharing",,1.0,1,999
46750,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,1299
362410,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,999
210550,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,0
96900,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,499
227720,,,,,0,0
233740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,8,499
209060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,1,1499
222660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,999
223280,"Casual, Indie","Single-player, Family Sharing",,0.0,2,0
234900,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,999
228440,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,0,799
220900,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,499
237430,"Indie, RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,6,1999
238930,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,1999
238630,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,999
229890,"Action, Casual, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",,1.0,0,344
236490,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,999
231020,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,999
234980,,,,,0,1999
403200,,,,,0,2999
217140,,,,,5,1499
245150,,,,,0,499
230860,,,,,1,1499
225220,,,,,5,0
241320,,,,,2,999
246400,,,,,0,0
246800,,,,,0,999
246980,,,,,0,999
247310,"Early Access, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,0,499
244070,"Casual, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,3,499
248190,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,699
248650,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,2,399
248860,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,39,1499
241720,"Action, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,0,1499
